Index	Field_ID	Sample_ID	Site_ID	UTM_Zone	UTM_Easting	UTM_Northing	Location_vs_WWTP	Sample_Type	Sample_Label	Taxon	FFG	Analysis_Type	Temperature	DO	Conductivity	TDS	pH	NH4	NH3	Collection_Date	Researcher	Crew	Scribe
279	Invert-FWY-692	KK502	DSW2	17	548640.78	4810377.83	Downstream_Waterloo	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	6.7	13.67	438.2	437.5	8.41	0.09	0	2018-03-24	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
280	Invert-FWY-785	KK503	DSW2	17	548640.78	4810377.83	Downstream_Waterloo	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	6.7	13.67	438.2	437.5	8.41	0.09	0	2018-03-24	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
281	Invert-FWY-787	KK504	DSW2	17	548640.78	4810377.83	Downstream_Waterloo	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	6.7	13.67	438.2	437.5	8.41	0.09	0	2018-03-24	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
282	Invert-FWY-788	KK505	DSW2	17	548640.78	4810377.83	Downstream_Waterloo	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	6.7	13.67	438.2	437.5	8.41	0.09	0	2018-03-24	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
283	Invert-FWY-789	KK506	DSW2	17	548640.78	4810377.83	Downstream_Waterloo	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	6.7	13.67	438.2	437.5	8.41	0.09	0	2018-03-24	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
284	Invert-FWY-790	KK507	DSW2	17	548640.78	4810377.83	Downstream_Waterloo	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	6.7	13.67	438.2	437.5	8.41	0.09	0	2018-03-24	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
285	Invert-PT2-842	KK508	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
286	Invert-PT2-843	KK509	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
287	Invert-PT2-844	KK510	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
288	Invert-PT2-846	KK511	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
289	Invert-PT2-847	KK512	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
290	Invert-PT2-854	KK513	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche phalerata	Filterer	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
291	Invert-PT2-857	KK514	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina	Predator	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
292	Invert-PT2-858	KK515	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina	Predator	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
293	Invert-PT2-861	KK516	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
294	Invert-PT2-865	KK517	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
295	Invert-PT2-870	KK518	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina capitata	Predator	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
296	Invert-PT2-929	KK519	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
297	Invert-PT2-930	KK520	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
298	Invert-PT2-931	KK521	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
299	Invert-PT2-934	KK522	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	7.3	11.99	875	568.1	8.52	0.07	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
300	Invert-BLR-975	KK523	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche phalerata	Filterer	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
301	Invert-BLR-976	KK524	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
302	Invert-BLR-979	KK525	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
303	Invert-BLR-982	KK526	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche phalerata	Filterer	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
304	Invert-BLR-988	KK527	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
305	Invert-BLR-1019	KK528	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
306	Invert-BLR-1020	KK529	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
307	Invert-BLR-1021	KK530	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
308	Invert-BLR-1022	KK531	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
309	Invert-BLR-1023	KK532	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
310	Invert-BLR-1049	KK533	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
311	Invert-BLR-1050	KK534	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
312	Invert-BLR-1051	KK535	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
313	Invert-BLR-1052	KK536	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
314	Invert-BLR-1053	KK537	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	8.2	15.11	830.4	540.8	8.61	0.06	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
315	Invert-PT1-1109	KK538	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche morosa	Filterer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
316	Invert-PT1-1110	KK539	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche morosa	Filterer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
317	Invert-PT1-1111	KK540	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche morosa	Filterer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
318	Invert-PT1-1114	KK541	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
319	Invert-PT1-1115	KK542	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche morosa	Filterer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
320	Invert-PT1-1116	KK543	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
321	Invert-PT1-1118	KK544	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche morosa	Filterer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
322	Invert-PT1-1119	KK545	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
323	Invert-PT1-1120	KK546	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
324	Invert-PT1-1121	KK547	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche phalerata	Filterer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
325	Invert-PT1-1122	KK548	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
326	Invert-PT1-1138	KK549	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
327	Invert-PT1-1139	KK550	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
328	Invert-PT1-1140	KK551	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
329	Invert-PT1-1141	KK552	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
330	Invert-PT1-1142	KK553	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
331	Invert-PT1-1174	KK554	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
332	Invert-PT1-1175	KK555	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
333	Invert-PT1-1176	KK556	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
334	Invert-PT1-1177	KK557	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
335	Invert-PT1-1179	KK558	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome	8.5	13.15	830.3	540.5	8.39	0.08	0	2018-03-26	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
336	Invert-GM-1267	KK559	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
337	Invert-GM-1270	KK560	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
338	Invert-GM-1273	KK561	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
339	Invert-GM-1278	KK562	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Hydropsychidae	Hydropsyche bronta	Filterer	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
340	Invert-GM-1381	KK563	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
341	Invert-GM-1382	KK564	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
342	Invert-GM-1383	KK565	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Baetidae	Iswaeon anoka	Gatherer	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
343	Invert-GM-1387	KK566	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
344	Invert-GM-1388	KK567	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
345	Invert-GM-1389	KK568	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
346	Invert-GM-1391	KK569	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
347	Invert-GM-1392	KK570	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Whole_invertebrate	Perlidae	Agnetina flavescens	Predator	Microbiome								2018-03-27	Elise Millar	"Elise Millar, Craig Irwin, Kelli Charbonneau"	"Elise Millar, Craig Irwin, Kelli Charbonneau"
348	Water-INV-1	KK964	REF1	17	544950.69	4831053.31	Upstream	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
349	Water-INV-2	KK965	REF1	17	544950.69	4831053.31	Upstream	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
350	Water-INV-3	KK966	REF1	17	544950.69	4831053.31	Upstream	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
351	Water-WMR-1	KK967	REF2	17	541845.31	4825942.73	Upstream	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
352	Water-WMR-2	KK968	REF2	17	541845.31	4825942.73	Upstream	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
353	Water-WMR-3	KK969	REF2	17	541845.31	4825942.73	Upstream	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
354	Water-KIW-1	KK970	REF3	17	542484.9	4816999.96	Upstream	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
355	Water-KIW-2	KK971	REF3	17	542484.9	4816999.96	Upstream	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
356	Water-KIW-3	KK972	REF3	17	542484.9	4816999.96	Upstream	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
357	Water-EIT-1	KK973	DSW1	17	542619.24	4813514.68	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
